Bait	Prey	PreyGene	IP	Spec	SpecSum	NumRep	Prob	iProb	ctrlCounts	AvgP	MaxP	FDR
MTHFR	Q96HC4	PDLIM5	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|3|5	11	3	0.98	0.98|0.98|0.98	0|0|0	0.9800	0.9825	0.0110
MTHFR	P62424	RPL7A	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	7|12|6	25	3	1.00	1.00|1.00|1.00	0|0|0	0.9950	0.9950	0.0021
MTHFR	Q9UKE5	TNIK	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.13	0.00|0.38|0.00	0|0|0	0.1250	0.3750	0.3850
MTHFR	O95433	AHSA1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|3|4	9	3	0.97	0.96|0.96|0.97	0|0|0	0.9658	0.9700	0.0164
MTHFR	Q01780	EXOSC10	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.28	0.00|0.81|0.00	0|0|0	0.2700	0.8100	0.3250
MTHFR	Q99873	PRMT1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.28	0.00|0.89|0.00	0|0|0	0.2975	0.8925	0.2704
MTHFR	P49327	FASN	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	49|41|51	141	3	1.00	1.00|1.00|1.00	0|0|0	1.0000	1.0000	0.0000
MTHFR	O43684	BUB3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|1|3	6	3	0.94	0.96|0.85|0.96	0|0|0	0.9233	0.9575	0.0322
MTHFR	Q9BYG3	NIFK	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.25	0.00|0.88|0.00	0|0|0	0.2925	0.8775	0.2821
MTHFR	P10412	HIST1H1E	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	6|13|4	23	3	0.00	0.00|0.00|0.00	2|3|2	0.0000	0.0000	0.8885
MTHFR	P84090	ERH	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|2|1	4	3	0.88	0.89|0.90|0.87	0|0|0	0.8858	0.8975	0.0437
MTHFR	Q9P2E9	RRBP1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.14	0.00|0.34|0.00	0|0|0	0.1133	0.3400	0.3872
MTHFR	Q96GQ7	DDX27	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|6|0	6	3	0.29	0.00|0.94|0.00	0|0|0	0.3117	0.9350	0.2236
MTHFR	Q96P16	RPRD1A	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|1	5	3	0.58	0.00|0.95|0.83	0|0|0	0.5933	0.9475	0.0992
MTHFR	Q9Y5X3	SNX5	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|1	2	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	Q9P0I2	EMC3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|1|1	3	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	Q13155	AIMP2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|2|3	8	3	0.96	0.96|0.95|0.96	0|0|0	0.9550	0.9600	0.0200
MTHFR	Q99729	HNRNPAB	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|12|4	19	3	0.98	0.97|0.98|0.98	0|0|0	0.9775	0.9825	0.0130
MTHFR	P35998	PSMC2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|1|1	4	3	0.90	0.95|0.85|0.89	0|0|0	0.8983	0.9475	0.0414
MTHFR	P55795	HNRNPH2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.26	0.00|0.77|0.00	0|0|0	0.2558	0.7675	0.3407
MTHFR	P14618	PKM	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	33|24|27	84	3	0.49	0.74|0.14|0.58	2|2|0	0.4900	0.7425	0.1358
MTHFR	P27824	CANX	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|5|3	10	3	0.26	0.25|0.27|0.28	1|0|0	0.2658	0.2750	0.3301
MTHFR	P25685	DNAJB1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	6|8|10	24	3	0.98	0.98|0.98|0.98	0|0|0	0.9792	0.9800	0.0116
MTHFR	Q86W42	THOC6	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.31	0.00|0.91|0.00	0|0|0	0.3050	0.9150	0.2501
MTHFR	P63010	AP2B1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|9|0	9	3	0.32	0.00|0.94|0.00	0|0|0	0.3125	0.9375	0.2206
MTHFR	Q13190	STX5	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|0|2	4	3	0.66	0.94|0.00|0.94	0|0|0	0.6283	0.9450	0.0643
MTHFR	Q8NFH5	NUP35	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.32	0.00|0.92|0.00	0|0|0	0.3067	0.9200	0.2432
MTHFR	Q9NP66	HMG20A	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.31	0.00|0.85|0.00	0|0|0	0.2842	0.8525	0.3008
MTHFR	P42167	TMPO	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|7|0	9	3	0.63	0.95|0.98|0.00	0|0|0	0.6458	0.9850	0.0576
MTHFR	P42166	TMPO	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.24	0.00|0.80|0.00	0|0|0	0.2667	0.8000	0.3286
MTHFR	Q14151	SAFB2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.24	0.00|0.78|0.00	0|0|0	0.2600	0.7800	0.3352
MTHFR	Q7KZF4	SND1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	8|9|12	29	3	0.99	0.99|0.99|1.00	0|0|0	0.9933	0.9950	0.0031
MTHFR	P83916	CBX1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	Q14011	CIRBP	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	Q8N3U4	STAG2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|5|0	5	3	0.21	0.00|0.77|0.00	0|0|0	0.2583	0.7750	0.3362
MTHFR	P62906	RPL10A	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	7|5|5	17	3	0.98	0.99|0.98|0.98	0|0|0	0.9825	0.9875	0.0093
MTHFR	Q6PJT7	ZC3H14	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.28	0.00|0.85|0.00	0|0|0	0.2842	0.8525	0.3008
MTHFR	Q15637	SF1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.26	0.00|0.83|0.00	0|0|0	0.2767	0.8300	0.3171
MTHFR	P0DOY2	IGLC2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|1	2	3	0.00	0.00|0.00|0.00	2|0|0	0.0000	0.0000	0.8885
MTHFR	P0DOY3	IGLC3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|1	2	3	0.00	0.00|0.00|0.00	2|0|0	0.0000	0.0000	0.8885
MTHFR	Q9BY44	EIF2A	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	P26038	MSN	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.29	0.00|0.76|0.00	0|0|0	0.2550	0.7650	0.3412
MTHFR	Q9Y5J1	UTP18	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.25	0.00|0.80|0.00	0|0|0	0.2658	0.7975	0.3301
MTHFR	P82979	SARNP	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|5|0	5	3	0.33	0.00|0.95|0.00	0|0|0	0.3158	0.9475	0.2065
MTHFR	O76003	GLRX3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|3|4	10	3	0.95	0.95|0.95|0.95	0|0|0	0.9508	0.9550	0.0215
MTHFR	P40925	MDH1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|0|1	3	3	0.57	0.94|0.00|0.86	0|0|0	0.5992	0.9375	0.0945
MTHFR	P62861	FAU	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|1|1	4	3	0.00	0.00|0.00|0.00	1|1|1	0.0025	0.0050	0.4177
MTHFR	Q07157	TJP1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|5|0	5	3	0.23	0.00|0.73|0.00	0|0|0	0.2425	0.7275	0.3525
MTHFR	Q9NY61	AATF	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.24	0.00|0.74|0.00	0|0|0	0.2475	0.7425	0.3491
MTHFR	P19338	NCL	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	8|25|10	43	3	0.05	0.02|0.09|0.04	2|1|0	0.0508	0.0900	0.4015
MTHFR	Q9GZS3	WDR61	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|2	4	3	0.65	0.00|0.91|0.96	0|0|0	0.6242	0.9600	0.0673
MTHFR	Q9GZS1	POLR1E	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|1	3	3	0.10	0.00|0.17|0.17	0|0|1	0.1133	0.1725	0.3878
MTHFR	Q9UKF6	CPSF3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.21	0.00|0.70|0.00	0|0|0	0.2342	0.7025	0.3568
MTHFR	P42695	NCAPD3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.15	0.00|0.41|0.00	0|0|0	0.1383	0.4150	0.3834
MTHFR	P19623	SRM	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|1|2	5	3	0.93	0.95|0.89|0.94	0|0|0	0.9275	0.9500	0.0304
MTHFR	Q00325	SLC25A3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|2|2	6	3	0.01	0.02|0.01|0.02	2|0|0	0.0208	0.0250	0.4111
MTHFR	O00410	IPO5	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|2|2	6	3	0.96	0.97|0.95|0.97	0|0|0	0.9650	0.9725	0.0166
MTHFR	Q15019	SEPT2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	5|7|2	14	3	0.98	0.98|0.98|0.98	0|0|0	0.9792	0.9800	0.0116
MTHFR	P63241	EIF5A	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	12|11|11	34	3	0.98	0.99|0.97|0.99	0|0|0	0.9842	0.9925	0.0087
MTHFR	Q13363	CTBP1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	Q15397	PUM3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.31	0.00|0.90|0.00	0|0|0	0.3017	0.9050	0.2581
MTHFR	P63244	RACK1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|5|5	13	3	0.21	0.21|0.19|0.24	1|0|0	0.2117	0.2400	0.3661
MTHFR	Q10567	AP1B1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|1	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	Q99536	VAT1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|1|3	6	3	0.91	0.96|0.83|0.96	0|0|0	0.9183	0.9650	0.0346
MTHFR	Q8N1G4	LRRC47	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|2|2	5	3	0.95	0.94|0.94|0.97	0|0|0	0.9492	0.9675	0.0220
MTHFR	Q9Y5Q8	GTF3C5	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	O15381	NVL	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	O15269	SPTLC1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|3	4	3	0.63	0.82|0.00|0.94	0|0|0	0.5875	0.9375	0.1078
MTHFR	Q6Y7W6	GIGYF2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|1|2	5	3	0.86	0.90|0.73|0.92	0|0|0	0.8500	0.9175	0.0470
MTHFR	P41091	EIF2S3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	6|2|6	14	3	0.96	0.98|0.91|0.98	0|0|0	0.9583	0.9825	0.0191
MTHFR	O15144	ARPC2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|1|0	2	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	O15145	ARPC3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|1	2	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	P45973	CBX5	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.31	0.00|0.91|0.00	0|0|0	0.3042	0.9125	0.2521
MTHFR	Q96PK6	RBM14	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|13|1	15	3	0.88	0.84|0.99|0.81	0|0|0	0.8842	0.9925	0.0439
MTHFR	Q16576	RBBP7	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	Q9Y266	NUDC	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	5|5|11	21	3	0.98	0.97|0.97|0.99	0|0|0	0.9783	0.9875	0.0120
MTHFR	Q9Y265	RUVBL1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	16|15|15	46	3	1.00	1.00|0.99|1.00	0|0|0	0.9975	1.0000	0.0008
MTHFR	P35908	KRT2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|11|0	11	3	0.00	0.00|0.00|0.00	0|9|3	0.0000	0.0000	0.8885
MTHFR	P26639	TARS	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|1|1	3	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	Q9Y262	EIF3L	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	6|4|2	12	3	0.98	0.98|0.98|0.97	0|0|0	0.9792	0.9850	0.0116
MTHFR	Q9NZB2	FAM120A	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	4|4|5	13	3	1.00	0.99|0.99|1.00	0|0|0	0.9942	0.9975	0.0027
MTHFR	Q08211	DHX9	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	11|32|13	56	3	1.00	1.00|1.00|1.00	0|0|0	0.9975	0.9975	0.0008
MTHFR	P62333	PSMC6	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	Q9NTK5	OLA1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|1|0	3	3	0.54	0.95|0.78|0.00	0|0|0	0.5750	0.9475	0.1123
MTHFR	P35580	MYH10	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|32|0	32	3	0.35	0.00|0.97|0.00	0|0|0	0.3242	0.9725	0.1715
MTHFR	O75525	KHDRBS3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	Q16531	DDB1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|3|4	10	3	0.98	0.98|0.98|0.99	0|0|0	0.9842	0.9875	0.0087
MTHFR	P47813	EIF1AX	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|3|1	5	3	0.90	0.88|0.93|0.87	0|0|0	0.8950	0.9325	0.0424
MTHFR	O75832	PSMD10	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|2|1	5	3	0.94	0.94|0.95|0.94	0|0|0	0.9450	0.9550	0.0232
MTHFR	Q8N1G2	CMTR1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.26	0.00|0.77|0.00	0|0|0	0.2558	0.7675	0.3407
MTHFR	P09661	SNRPA1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|8|0	9	3	0.61	0.82|0.96|0.00	0|0|0	0.5925	0.9575	0.1005
MTHFR	Q9UDY2	TJP2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.17	0.00|0.54|0.00	0|0|0	0.1808	0.5425	0.3731
MTHFR	P08240	SRPRA	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	4|2|7	13	3	0.96	1.00|0.92|0.99	0|0|0	0.9700	0.9950	0.0152
MTHFR	P61289	PSME3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	Q12769	NUP160	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|5|0	5	3	0.28	0.00|0.74|0.00	0|0|0	0.2467	0.7400	0.3506
MTHFR	Q9Y6M1	IGF2BP2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|2	4	3	0.60	0.00|0.84|0.89	0|0|0	0.5792	0.8950	0.1104
MTHFR	Q9UHX1	PUF60	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|0	4	3	0.28	0.00|0.89|0.00	0|0|0	0.2967	0.8900	0.2742
MTHFR	P33992	MCM5	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|5|4	12	3	0.99	0.99|0.99|0.99	0|0|0	0.9875	0.9875	0.0069
MTHFR	Q96A72	MAGOHB	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|4|1	5	3	0.65	0.00|0.94|0.91	0|0|0	0.6192	0.9450	0.0710
MTHFR	Q9UNM6	PSMD13	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|1	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	Q04837	SSBP1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|2	3	3	0.60	0.88|0.00|0.92	0|0|0	0.5992	0.9175	0.0945
MTHFR	Q8WX92	NELFB	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	Q15691	MAPRE1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|2	2	3	0.26	0.00|0.00|0.91	0|0|0	0.3025	0.9075	0.2555
MTHFR	P20042	EIF2S2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|3|4	9	3	0.96	0.96|0.96|0.96	0|0|0	0.9617	0.9650	0.0179
MTHFR	P62937	PPIA	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	8|7|11	26	3	0.98	0.98|0.95|0.99	0|0|0	0.9758	0.9925	0.0138
MTHFR	P28370	SMARCA1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	O43823	AKAP8	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.25	0.00|0.69|0.00	0|0|0	0.2283	0.6850	0.3597
MTHFR	O95816	BAG2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|0|2	2	3	0.32	0.00|0.00|0.92	0|0|0	0.3067	0.9200	0.2432
MTHFR	O95817	BAG3	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|1|1	3	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	Q92945	KHSRP	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|16|1	19	3	0.88	0.95|1.00|0.75	0|0|0	0.9017	0.9950	0.0399
MTHFR	Q9NQG5	RPRD1B	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	Q9NRL2	BAZ1A	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.12	0.00|0.31|0.00	0|0|0	0.1050	0.3150	0.3905
MTHFR	Q9NZ01	TECR	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|0|1	2	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	Q9BW27	NUP85	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	Q7Z3B4	NUP54	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|5|0	5	3	0.32	0.00|0.94|0.00	0|0|0	0.3142	0.9425	0.2144
MTHFR	P13489	RNH1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|2|1	4	3	0.94	0.92|0.96|0.93	0|0|0	0.9375	0.9600	0.0266
MTHFR	Q13148	TARDBP	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	1|8|3	12	3	0.94	0.85|0.97|0.97	0|0|0	0.9325	0.9750	0.0286
MTHFR	Q5QNW6	HIST2H2BF	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	3|7|2	12	3	0.00	0.00|0.00|0.00	2|1|2	0.0000	0.0000	0.8885
MTHFR	O60869	EDF1	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|1	3	3	0.62	0.00|0.92|0.91	0|0|0	0.6125	0.9250	0.0776
MTHFR	O00170	AIP	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|1	2	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	P55769	SNU13	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|3|0	3	3	0.28	0.00|0.92|0.00	0|0|0	0.3075	0.9225	0.2404
MTHFR	P12270	TPR	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|21|0	21	3	0.35	0.00|0.91|0.00	0|0|0	0.3050	0.9150	0.2501
MTHFR	P12277	CKB	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	5|4|5	14	3	0.20	0.20|0.16|0.21	1|0|0	0.1900	0.2150	0.3710
MTHFR	O43776	NARS	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|0|1	3	3	0.64	0.93|0.00|0.83	0|0|0	0.5875	0.9275	0.1078
MTHFR	Q14160	SCRIB	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|8|0	8	3	0.26	0.00|0.79|0.00	0|0|0	0.2650	0.7950	0.3312
MTHFR	P39019	RPS19	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	2|4|4	10	3	0.96	0.96|0.96|0.97	0|0|0	0.9625	0.9675	0.0176
MTHFR	A8MWD9	SNRPGP15	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|1|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.8885
MTHFR	Q14839	CHD4	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|6|0	6	3	0.26	0.00|0.76|0.00	0|0|0	0.2542	0.7625	0.3427
MTHFR	P48634	PRRC2A	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.04	0.00|0.23|0.00	0|0|0	0.0758	0.2275	0.3951
MTHFR	Q96KR1	ZFR	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|2|0	2	3	0.18	0.00|0.53|0.00	0|0|0	0.1775	0.5325	0.3761
MTHFR	P46087	NOP2	IP_MTHFR_WT5F|IP_MTHFR_WT1F|IP_MTHFR_WT18F	0|8|0	8	3	0.31	0.00|0.92|0.00	0|0|0	0.3075	0.9225	0.2404
