#BaitName_Condition,#APName,#PreyName,#SpectralCounts
MTHFR_trunc,MTHFR_trunc18F,P48729,1
MTHFR_trunc,MTHFR_trunc18F,Q14444,3
MTHFR_trunc,MTHFR_trunc18F,P81605,1
MTHFR_trunc,MTHFR_trunc18F,Q5T4S7,9
MTHFR_trunc,MTHFR_trunc18F,Q9BUF5,4
MTHFR_trunc,MTHFR_trunc18F,P61981,2
MTHFR_trunc,MTHFR_trunc18F,Q13263,9
MTHFR_trunc,MTHFR_trunc18F,P62750,5
MTHFR_trunc,MTHFR_trunc18F,P33992,6
MTHFR_trunc,MTHFR_trunc18F,Q07020,3
MTHFR_trunc,MTHFR_trunc18F,P46782,4
MTHFR_trunc,MTHFR_trunc18F,Q14C86,2
MTHFR_trunc,MTHFR_trunc18F,Q15021,1
MTHFR_trunc,MTHFR_trunc18F,Q12905,6
MTHFR_trunc,MTHFR_trunc18F,P53041,1
MTHFR_trunc,MTHFR_trunc18F,O75190,2
MTHFR_trunc,MTHFR_trunc18F,Q9NR31,2
MTHFR_trunc,MTHFR_trunc18F,P38646,4
MTHFR_trunc,MTHFR_trunc18F,P34932,2
MTHFR_trunc,MTHFR_trunc18F,P63104,4
MTHFR_trunc,MTHFR_trunc18F,Q8IY67,6
MTHFR_trunc,MTHFR_trunc18F,P01859,3
MTHFR_trunc,MTHFR_trunc18F,O95347,4
MTHFR_trunc,MTHFR_trunc18F,P40222,2
MTHFR_trunc,MTHFR_trunc18F,O00231,1
MTHFR_trunc,MTHFR_trunc18F,P41091,4
MTHFR_trunc,MTHFR_trunc18F,Q7Z2W4,4
MTHFR_trunc,MTHFR_trunc18F,P63173,6
MTHFR_trunc,MTHFR_trunc18F,P62491,1
MTHFR_trunc,MTHFR_trunc18F,Q15907,1
MTHFR_trunc,MTHFR_trunc18F,Q13555,1
MTHFR_trunc,MTHFR_trunc18F,P60900,1
MTHFR_trunc,MTHFR_trunc18F,Q13347,3
MTHFR_trunc,MTHFR_trunc18F,P18621,5
MTHFR_trunc,MTHFR_trunc18F,P04792,4
MTHFR_trunc,MTHFR_trunc18F,P26640,1
MTHFR_trunc,MTHFR_trunc18F,P40925,1
MTHFR_trunc,MTHFR_trunc18F,Q9Y5X3,1
MTHFR_trunc,MTHFR_trunc18F,P15170,1
MTHFR_trunc,MTHFR_trunc18F,P48444,4
MTHFR_trunc,MTHFR_trunc18F,Q7Z6Z7,2
MTHFR_trunc,MTHFR_trunc18F,P68036,2
MTHFR_trunc,MTHFR_trunc18F,P55036,2
MTHFR_trunc,MTHFR_trunc18F,Q9Y295,2
MTHFR_trunc,MTHFR_trunc18F,Q13642,2
MTHFR_trunc,MTHFR_trunc18F,Q00325,2
MTHFR_trunc,MTHFR_trunc18F,Q8N1G4,2
MTHFR_trunc,MTHFR_trunc18F,P41240,2
MTHFR_trunc,MTHFR_trunc18F,Q15717,2
MTHFR_trunc,MTHFR_trunc18F,Q15393,2
MTHFR_trunc,MTHFR_trunc18F,P55884,8
MTHFR_trunc,MTHFR_trunc18F,Q99536,2
MTHFR_trunc,MTHFR_trunc18F,P61956,1
MTHFR_trunc,MTHFR_trunc18F,P47755,1
MTHFR_trunc,MTHFR_trunc18F,P52907,1
MTHFR_trunc,MTHFR_trunc18F,Q52LJ0,1
MTHFR_trunc,MTHFR_trunc18F,P51570,2
MTHFR_trunc,MTHFR_trunc18F,P08708,2
MTHFR_trunc,MTHFR_trunc18F,P08865,1
MTHFR_trunc,MTHFR_trunc18F,P31946,3
MTHFR_trunc,MTHFR_trunc18F,P27348,2
MTHFR_trunc,MTHFR_trunc18F,P62316,1
MTHFR_trunc,MTHFR_trunc18F,Q07812,3
MTHFR_trunc,MTHFR_trunc18F,Q6P1N0,2
MTHFR_trunc,MTHFR_trunc18F,P12956,1
MTHFR_trunc,MTHFR_trunc18F,Q9NZ01,2
MTHFR_trunc,MTHFR_trunc18F,Q8WU90,4
MTHFR_trunc,MTHFR_trunc18F,P13489,2
MTHFR_trunc,MTHFR_trunc18F,Q13283,9
MTHFR_trunc,MTHFR_trunc18F,Q8TC12,3
MTHFR_trunc,MTHFR_trunc18F,O60749,2
MTHFR_trunc,MTHFR_trunc18F,Q8ND56,1
MTHFR_trunc,MTHFR_trunc18F,Q9BQG0,1
MTHFR_trunc,MTHFR_trunc18F,O14950,1
MTHFR_trunc,MTHFR_trunc18F,P19105,1
MTHFR_trunc,MTHFR_trunc18F,P11021,3
MTHFR_trunc,MTHFR_trunc18F,Q5SNT2,1
MTHFR_trunc,MTHFR_trunc18F,P61619,2
MTHFR_trunc,MTHFR_trunc18F,P26196,4
MTHFR_trunc,MTHFR_trunc18F,P50914,2
MTHFR_trunc,MTHFR_trunc18F,Q96PK6,1
MTHFR_trunc,MTHFR_trunc18F,O14976,2
MTHFR_trunc,MTHFR_trunc18F,Q9Y6M1,1
MTHFR_trunc,MTHFR_trunc18F,P35268,1
MTHFR_trunc,MTHFR_trunc18F,Q96QK1,9
MTHFR_trunc,MTHFR_trunc18F,Q13409,2
MTHFR_trunc,MTHFR_trunc18F,Q13620,1
MTHFR_trunc,MTHFR_trunc18F,Q6P2E9,2
MTHFR_trunc,MTHFR_trunc18F,Q16543,3
MTHFR_trunc,MTHFR_trunc18F,P14866,2
MTHFR_trunc,MTHFR_trunc18F,Q14258,2
MTHFR_trunc,MTHFR_trunc18F,Q15006,3
MTHFR_trunc,MTHFR_trunc18F,O00303,6
MTHFR_trunc,MTHFR_trunc18F,O60841,2
MTHFR_trunc,MTHFR_trunc18F,P33993,5
MTHFR_trunc,MTHFR_trunc18F,O95373,2
MTHFR_trunc,MTHFR_trunc18F,O94832,1
MTHFR_trunc,MTHFR_trunc18F,P47813,2
MTHFR_trunc,MTHFR_trunc18F,O14602,2
MTHFR_trunc,MTHFR_trunc18F,Q7Z7A3,1
MTHFR_trunc,MTHFR_trunc18F,O15027,4
MTHFR_trunc,MTHFR_trunc18F,Q86UK7,2
MTHFR_trunc,MTHFR_trunc18F,Q13155,2
MTHFR_trunc,MTHFR_trunc18F,O95793,5
MTHFR_trunc,MTHFR_trunc18F,P48739,2
MTHFR_trunc,MTHFR_trunc18F,P61158,3
MTHFR_trunc,MTHFR_trunc18F,P49721,1
MTHFR_trunc,MTHFR_trunc18F,O95757,1
MTHFR_trunc,MTHFR_trunc18F,Q71UM5,1
MTHFR_trunc,MTHFR_trunc18F,Q9BSJ8,4
MTHFR_trunc,MTHFR_trunc18F,O60925,1
MTHFR_trunc,MTHFR_trunc18F,P61106,1
MTHFR_trunc,MTHFR_trunc18F,P51665,4
MTHFR_trunc,MTHFR_trunc18F,Q99460,2
MTHFR_trunc,MTHFR_trunc18F,P43243,5
MTHFR_trunc,MTHFR_trunc18F,Q7KZF4,9
MTHFR_trunc,MTHFR_trunc18F,Q04323,3
MTHFR_trunc,MTHFR_trunc18F,P55209,3
MTHFR_trunc,MTHFR_trunc18F,Q99733,1
MTHFR_trunc,MTHFR_trunc18F,P35606,5
MTHFR_trunc,MTHFR_trunc18F,Q12788,1
MTHFR_trunc,MTHFR_trunc18F,Q8TEW0,1
MTHFR_trunc,MTHFR_trunc18F,Q13148,3
MTHFR_trunc,MTHFR_trunc18F,P10809,3
MTHFR_trunc,MTHFR_trunc18F,Q9Y5M8,3
MTHFR_trunc,MTHFR_trunc18F,P42771,3
MTHFR_trunc,MTHFR_trunc18F,P05114,1
MTHFR_trunc,MTHFR_trunc18F,O75531,1
MTHFR_trunc,MTHFR_trunc18F,P60866,3
MTHFR_trunc,MTHFR_trunc18F,Q15019,2
MTHFR_trunc,MTHFR_trunc18F,O60762,3
MTHFR_trunc,MTHFR_trunc18F,Q9Y314,2
MTHFR_trunc,MTHFR_trunc18F,Q9UBU9,1
MTHFR_trunc,MTHFR_trunc18F,O60343,3
MTHFR_trunc,MTHFR_trunc18F,Q9GZS1,1
MTHFR_trunc,MTHFR_trunc18F,P29401,2
MTHFR_trunc,MTHFR_trunc18F,P62841,5
MTHFR_trunc,MTHFR_trunc18F,P62495,1
MTHFR_trunc,MTHFR_trunc18F,P04844,6
MTHFR_trunc,MTHFR_trunc18F,P07737,2
MTHFR_trunc,MTHFR_trunc18F,P51571,3
MTHFR_trunc,MTHFR_trunc18F,Q15654,2
MTHFR_trunc,MTHFR_trunc18F,Q9UHV9,4
MTHFR_trunc,MTHFR_trunc18F,Q9BY77,1
MTHFR_trunc,MTHFR_trunc18F,Q15056,2
MTHFR_trunc,MTHFR_trunc18F,O00151,6
MTHFR_trunc,MTHFR_trunc18F,O43237,1
MTHFR_trunc,MTHFR_trunc18F,Q53GQ0,2
MTHFR_trunc,MTHFR_trunc18F,P62273,1
MTHFR_trunc,MTHFR_trunc18F,Q8N1F7,1
MTHFR_trunc,MTHFR_trunc18F,O95817,1
MTHFR_trunc,MTHFR_trunc18F,Q9Y450,2
MTHFR_trunc,MTHFR_trunc18F,Q8WWK9,1
MTHFR_trunc,MTHFR_trunc18F,Q8TEQ6,2
MTHFR_trunc,MTHFR_trunc18F,Q71RC2,1
MTHFR_trunc,MTHFR_trunc18F,Q9NP97,1
MTHFR_trunc,MTHFR_trunc18F,P49674,1
MTHFR_trunc,MTHFR_trunc18F,P62191,2
MTHFR_trunc,MTHFR_trunc18F,P63208,1
MTHFR_trunc,MTHFR_trunc18F,Q96GD4,1
MTHFR_trunc,MTHFR_trunc18F,Q9Y4P3,1
MTHFR_trunc,MTHFR_trunc18F,O00170,1
MTHFR_trunc,MTHFR_trunc18F,E9PAV3,3
MTHFR_trunc,MTHFR_trunc18F,O95433,2
MTHFR_trunc,MTHFR_trunc18F,O43809,3
MTHFR_trunc,MTHFR_trunc18F,P53582,1
MTHFR_trunc,MTHFR_trunc18F,P05455,1
MTHFR_trunc,MTHFR_trunc18F,Q9NRG9,4
MTHFR_trunc,MTHFR_trunc18F,P09429,1
MTHFR_trunc,MTHFR_trunc18F,Q13200,3
MTHFR_trunc,MTHFR_trunc18F,Q8N766,4
MTHFR_trunc,MTHFR_trunc18F,Q9Y3U8,1
MTHFR_trunc,MTHFR_trunc18F,Q12904,3
MTHFR_trunc,MTHFR_trunc18F,Q9Y262,4
MTHFR_trunc,MTHFR_trunc18F,P42677,1
MTHFR_trunc,MTHFR_trunc18F,P40937,2
MTHFR_trunc,MTHFR_trunc18F,Q9BWH6,1
MTHFR_trunc,MTHFR_trunc18F,Q96DH6,2
MTHFR_trunc,MTHFR_trunc18F,P50570,1
MTHFR_trunc,MTHFR_trunc18F,Q10567,1
MTHFR_trunc,MTHFR_trunc18F,P11802,1
MTHFR_trunc,MTHFR_trunc18F,P05204,1
MTHFR_trunc,MTHFR_trunc18F,P67809,2
MTHFR_trunc,MTHFR_trunc18F,Q15785,1
MTHFR_trunc,MTHFR_trunc18F,O15145,1
MTHFR_trunc,MTHFR_trunc18F,P51610,1
MTHFR_trunc,MTHFR_trunc18F,Q8TEX9,2
MTHFR_trunc,MTHFR_trunc18F,P60174,1
MTHFR_trunc,MTHFR_trunc18F,P24534,1
MTHFR_trunc,MTHFR_trunc18F,Q15008,1
MTHFR_trunc,MTHFR_trunc18F,Q14974,3
MTHFR_trunc,MTHFR_trunc18F,Q14318,3
MTHFR_trunc,MTHFR_trunc18F,Q04837,1
MTHFR_trunc,MTHFR_trunc18F,Q9P0L0,1
MTHFR_trunc,MTHFR_trunc18F,Q13557,3
MTHFR_trunc,MTHFR_trunc18F,O75083,1
MTHFR_trunc,MTHFR_trunc18F,Q9BVP2,1
MTHFR_trunc,MTHFR_trunc18F,P07195,1
MTHFR_trunc,MTHFR_trunc18F,Q9UHD1,2
MTHFR_trunc,MTHFR_trunc18F,P48556,1
MTHFR_trunc,MTHFR_trunc18F,O15269,3
MTHFR_trunc,MTHFR_trunc18F,P30050,1
MTHFR_trunc,MTHFR_trunc18F,Q4VCS5,2
MTHFR_trunc,MTHFR_trunc18F,O43324,1
MTHFR_trunc,MTHFR_trunc18F,Q9UBC2,1
MTHFR_trunc,MTHFR_trunc18F,P52292,2
MTHFR_trunc,MTHFR_trunc18F,P43686,2
MTHFR_trunc,MTHFR_trunc18F,O75533,1
MTHFR_trunc,MTHFR_trunc18F,Q96CT7,1
MTHFR_trunc,MTHFR_trunc18F,O76094,3
MTHFR_trunc,MTHFR_trunc18F,Q15942,4
MTHFR_trunc,MTHFR_trunc18F,P0DI83,1
MTHFR_trunc,MTHFR_trunc18F,Q9ULV4,1
MTHFR_trunc,MTHFR_trunc18F,O60869,1
MTHFR_trunc,MTHFR_trunc18F,Q13526,3
MTHFR_trunc,MTHFR_trunc18F,O14818,2
MTHFR_trunc,MTHFR_trunc18F,P0DOY3,1
MTHFR_trunc,MTHFR_trunc18F,P0DOY2,1
MTHFR_trunc,MTHFR_trunc18F,P16989,1
MTHFR_trunc,MTHFR_trunc18F,P11172,3
MTHFR_trunc,MTHFR_trunc18F,P08133,1
MTHFR_trunc,MTHFR_trunc18F,Q96D46,2
MTHFR_trunc,MTHFR_trunc18F,Q01130,1
MTHFR_trunc,MTHFR_trunc18F,Q07065,2
MTHFR_trunc,MTHFR_trunc18F,P62333,1
MTHFR_trunc,MTHFR_trunc18F,Q9HD20,1
MTHFR_trunc,MTHFR_trunc18F,P01857,1
MTHFR_trunc,MTHFR_trunc18F,Q16658,2
MTHFR_trunc,MTHFR_trunc18F,P27824,2
MTHFR_trunc,MTHFR_trunc18F,P52597,1
MTHFR_trunc,MTHFR_trunc18F,Q9Y3C6,1
MTHFR_trunc,MTHFR_trunc18F,Q12906,1
MTHFR_trunc,MTHFR_trunc18F,Q15691,1
MTHFR_trunc,MTHFR_trunc18F,O43347,1
MTHFR_trunc,MTHFR_trunc18F,P19474,1
MTHFR_trunc,MTHFR_trunc18F,P01834,3
MTHFR_trunc,MTHFR_trunc18F,P20290,1
MTHFR_trunc,MTHFR_trunc18F,Q6P3W7,1
MTHFR_trunc,MTHFR_trunc18F,Q96I24,2
MTHFR_trunc,MTHFR_trunc18F,Q13813,2
MTHFR_trunc,MTHFR_trunc18F,O43156,1
MTHFR_trunc,MTHFR_trunc18F,Q6ZNB6,1
MTHFR_trunc,MTHFR_trunc18F,Q9BTT0,1
MTHFR_trunc,MTHFR_trunc18F,Q14739,1
MTHFR_trunc,MTHFR_trunc18F,Q96N67,1
MTHFR_trunc,MTHFR_trunc18F,Q99471,1
MTHFR_trunc,MTHFR_trunc18F,P41227,2
MTHFR_trunc,MTHFR_trunc18F,P09211,1
MTHFR_trunc,MTHFR_trunc18F,P49411,1
MTHFR_trunc,MTHFR_trunc18F,P15924,1
MTHFR_trunc,MTHFR_trunc18F,Q08AM6,1
MTHFR_trunc,MTHFR_trunc18F,Q96H79,2
MTHFR_trunc,MTHFR_trunc18F,O43776,1
MTHFR_trunc,MTHFR_trunc18F,Q9BSD7,1
MTHFR_trunc,MTHFR_trunc18F,O95163,1
MTHFR_trunc,MTHFR_trunc18F,Q99417,1
MTHFR_trunc,MTHFR_trunc18F,Q07021,1
MTHFR_trunc,MTHFR_trunc18F,P62314,1
MTHFR_trunc,MTHFR_trunc18F,Q9UBX3,1
MTHFR_trunc,MTHFR_trunc18F,P58107,1
MTHFR_trunc,MTHFR_trunc18F,O43264,1
MTHFR_trunc,MTHFR_trunc18F,P39748,2
MTHFR_trunc,MTHFR_trunc18F,Q15555,2
MTHFR_trunc,MTHFR_trunc18F,Q86TB9,1
MTHFR_trunc,MTHFR_trunc18F,P25705,1
MTHFR_trunc,MTHFR_trunc18F,Q9UBI1,1
MTHFR_trunc,MTHFR_trunc18F,Q15181,1
MTHFR_trunc,MTHFR_trunc18F,Q9Y2T2,1
MTHFR_trunc,MTHFR_trunc18F,Q6Y7W6,1
MTHFR_trunc,MTHFR_trunc18F,Q9UBS4,1
MTHFR_trunc,MTHFR_trunc18F,P50454,1
MTHFR_trunc,MTHFR_trunc18F,Q8N4V1,1
MTHFR_trunc,MTHFR_trunc18F,P33240,1
MTHFR_trunc,MTHFR_trunc18F,Q13190,1
MTHFR_trunc,MTHFR_trunc18F,O15371,1
MTHFR_trunc,MTHFR_trunc18F,Q9UNF1,1
MTHFR_trunc,MTHFR_trunc18F,O75367,1
MTHFR_trunc,MTHFR_trunc18F,Q9BXJ9,1
MTHFR_T34A,MTHFR_T34A18F,P42898,522
MTHFR_T34A,MTHFR_T34A18F,P40429,5
MTHFR_T34A,MTHFR_T34A18F,P61011,2
MTHFR_T34A,MTHFR_T34A18F,P07900,34
MTHFR_T34A,MTHFR_T34A18F,P08238,29
MTHFR_T34A,MTHFR_T34A18F,P09651,9
MTHFR_T34A,MTHFR_T34A18F,P22626,5
MTHFR_T34A,MTHFR_T34A18F,Q13151,1
MTHFR_T34A,MTHFR_T34A18F,P39019,4
MTHFR_T34A,MTHFR_T34A18F,P00338,4
MTHFR_T34A,MTHFR_T34A18F,P35250,1
MTHFR_T34A,MTHFR_T34A18F,Q9NTJ3,4
MTHFR_T34A,MTHFR_T34A18F,Q14204,29
MTHFR_T34A,MTHFR_T34A18F,P62701,19
MTHFR_T34A,MTHFR_T34A18F,P84098,3
MTHFR_T34A,MTHFR_T34A18F,P06748,2
MTHFR_T34A,MTHFR_T34A18F,P39656,6
MTHFR_T34A,MTHFR_T34A18F,P46779,4
MTHFR_T34A,MTHFR_T34A18F,P62280,7
MTHFR_T34A,MTHFR_T34A18F,P35998,2
MTHFR_T34A,MTHFR_T34A18F,Q9Y5M8,5
MTHFR_T34A,MTHFR_T34A18F,P05388,9
MTHFR_T34A,MTHFR_T34A18F,P62244,7
MTHFR_T34A,MTHFR_T34A18F,P39023,9
MTHFR_T34A,MTHFR_T34A18F,P32969,9
MTHFR_T34A,MTHFR_T34A18F,Q00577,2
MTHFR_T34A,MTHFR_T34A18F,P21333,22
MTHFR_T34A,MTHFR_T34A18F,P27635,7
MTHFR_T34A,MTHFR_T34A18F,P13639,33
MTHFR_T34A,MTHFR_T34A18F,P61353,5
MTHFR_T34A,MTHFR_T34A18F,O75832,2
MTHFR_T34A,MTHFR_T34A18F,P05198,2
MTHFR_T34A,MTHFR_T34A18F,P55039,1
MTHFR_T34A,MTHFR_T34A18F,Q9Y295,2
MTHFR_T34A,MTHFR_T34A18F,O94905,1
MTHFR_T34A,MTHFR_T34A18F,Q9Y224,6
MTHFR_T34A,MTHFR_T34A18F,Q9BRX2,1
MTHFR_T34A,MTHFR_T34A18F,P62826,6
MTHFR_T34A,MTHFR_T34A18F,P49588,5
MTHFR_T34A,MTHFR_T34A18F,P62899,4
MTHFR_T34A,MTHFR_T34A18F,P49368,12
MTHFR_T34A,MTHFR_T34A18F,O14980,3
MTHFR_T34A,MTHFR_T34A18F,Q13557,2
MTHFR_T34A,MTHFR_T34A18F,Q13555,1
MTHFR_T34A,MTHFR_T34A18F,Q9Y266,11
MTHFR_T34A,MTHFR_T34A18F,P26373,5
MTHFR_T34A,MTHFR_T34A18F,P12277,7
MTHFR_T34A,MTHFR_T34A18F,Q9Y2Z0,7
MTHFR_T34A,MTHFR_T34A18F,Q99832,10
MTHFR_T34A,MTHFR_T34A18F,P27816,9
MTHFR_T34A,MTHFR_T34A18F,P43487,6
MTHFR_T34A,MTHFR_T34A18F,P09496,3
MTHFR_T34A,MTHFR_T34A18F,O75369,3
MTHFR_T34A,MTHFR_T34A18F,P26641,10
MTHFR_T34A,MTHFR_T34A18F,Q7Z333,1
MTHFR_T34A,MTHFR_T34A18F,P31689,25
MTHFR_T34A,MTHFR_T34A18F,Q9UNX3,6
MTHFR_T34A,MTHFR_T34A18F,P61254,6
MTHFR_T34A,MTHFR_T34A18F,P41252,18
MTHFR_T34A,MTHFR_T34A18F,Q9BY77,1
MTHFR_T34A,MTHFR_T34A18F,P11142,40
MTHFR_T34A,MTHFR_T34A18F,P35606,7
MTHFR_T34A,MTHFR_T34A18F,P18077,3
MTHFR_T34A,MTHFR_T34A18F,P62847,1
MTHFR_T34A,MTHFR_T34A18F,Q4G0F5,2
MTHFR_T34A,MTHFR_T34A18F,O75436,2
MTHFR_T34A,MTHFR_T34A18F,P06493,6
MTHFR_T34A,MTHFR_T34A18F,P40227,15
MTHFR_T34A,MTHFR_T34A18F,P28066,3
MTHFR_T34A,MTHFR_T34A18F,P61081,2
MTHFR_T34A,MTHFR_T34A18F,P63241,11
MTHFR_T34A,MTHFR_T34A18F,P84090,1
MTHFR_T34A,MTHFR_T34A18F,A0A0A0MRZ7,11
MTHFR_T34A,MTHFR_T34A18F,A2NJV5,11
MTHFR_T34A,MTHFR_T34A18F,A0A075B6S2,11
MTHFR_T34A,MTHFR_T34A18F,P62249,10
MTHFR_T34A,MTHFR_T34A18F,O94979,2
MTHFR_T34A,MTHFR_T34A18F,Q5VTE0,10
MTHFR_T34A,MTHFR_T34A18F,P0CG48,10
MTHFR_T34A,MTHFR_T34A18F,P62979,10
MTHFR_T34A,MTHFR_T34A18F,P0CG47,10
MTHFR_T34A,MTHFR_T34A18F,P62987,10
MTHFR_T34A,MTHFR_T34A18F,Q86VP6,6
MTHFR_T34A,MTHFR_T34A18F,P36578,11
MTHFR_T34A,MTHFR_T34A18F,Q9NZI8,5
MTHFR_T34A,MTHFR_T34A18F,P18085,2
MTHFR_T34A,MTHFR_T34A18F,P25789,2
MTHFR_T34A,MTHFR_T34A18F,P25787,3
MTHFR_T34A,MTHFR_T34A18F,Q9Y678,5
MTHFR_T34A,MTHFR_T34A18F,P50991,15
MTHFR_T34A,MTHFR_T34A18F,P06737,4
MTHFR_T34A,MTHFR_T34A18F,Q14152,12
MTHFR_T34A,MTHFR_T34A18F,Q02878,14
MTHFR_T34A,MTHFR_T34A18F,P32119,7
MTHFR_T34A,MTHFR_T34A18F,Q9BV20,2
MTHFR_T34A,MTHFR_T34A18F,Q08211,13
MTHFR_T34A,MTHFR_T34A18F,Q9NP79,2
MTHFR_T34A,MTHFR_T34A18F,P78527,8
MTHFR_T34A,MTHFR_T34A18F,P0DI83,2
MTHFR_T34A,MTHFR_T34A18F,P56192,9
MTHFR_T34A,MTHFR_T34A18F,Q14137,1
MTHFR_T34A,MTHFR_T34A18F,P42766,3
MTHFR_T34A,MTHFR_T34A18F,P61247,11
MTHFR_T34A,MTHFR_T34A18F,P27708,21
MTHFR_T34A,MTHFR_T34A18F,P25685,12
MTHFR_T34A,MTHFR_T34A18F,A6NDG6,4
MTHFR_T34A,MTHFR_T34A18F,P23396,11
MTHFR_T34A,MTHFR_T34A18F,Q04637,18
MTHFR_T34A,MTHFR_T34A18F,Q14974,6
MTHFR_T34A,MTHFR_T34A18F,P06733,17
MTHFR_T34A,MTHFR_T34A18F,Q9Y285,4
MTHFR_T34A,MTHFR_T34A18F,P61163,6
MTHFR_T34A,MTHFR_T34A18F,P68032,1
MTHFR_T34A,MTHFR_T34A18F,P68133,1
MTHFR_T34A,MTHFR_T34A18F,P60709,9
MTHFR_T34A,MTHFR_T34A18F,P63261,9
MTHFR_T34A,MTHFR_T34A18F,P0DMV8,60
MTHFR_T34A,MTHFR_T34A18F,P0DMV9,60
MTHFR_T34A,MTHFR_T34A18F,P52209,9
MTHFR_T34A,MTHFR_T34A18F,P04075,11
MTHFR_T34A,MTHFR_T34A18F,Q15365,6
MTHFR_T34A,MTHFR_T34A18F,Q15366,5
MTHFR_T34A,MTHFR_T34A18F,P62829,6
MTHFR_T34A,MTHFR_T34A18F,P06753,1
MTHFR_T34A,MTHFR_T34A18F,Q96HS1,2
MTHFR_T34A,MTHFR_T34A18F,Q2VPK5,2
MTHFR_T34A,MTHFR_T34A18F,O14617,1
MTHFR_T34A,MTHFR_T34A18F,P54136,6
MTHFR_T34A,MTHFR_T34A18F,P19338,7
MTHFR_T34A,MTHFR_T34A18F,P62917,6
MTHFR_T34A,MTHFR_T34A18F,Q9Y262,3
MTHFR_T34A,MTHFR_T34A18F,P31948,21
MTHFR_T34A,MTHFR_T34A18F,P00558,8
MTHFR_T34A,MTHFR_T34A18F,P46783,5
MTHFR_T34A,MTHFR_T34A18F,Q9UGI8,4
MTHFR_T34A,MTHFR_T34A18F,P16615,20
MTHFR_T34A,MTHFR_T34A18F,P62906,7
MTHFR_T34A,MTHFR_T34A18F,P27694,3
MTHFR_T34A,MTHFR_T34A18F,Q7Z6Z7,3
MTHFR_T34A,MTHFR_T34A18F,Q99615,8
MTHFR_T34A,MTHFR_T34A18F,Q8TCJ2,1
MTHFR_T34A,MTHFR_T34A18F,Q06830,6
MTHFR_T34A,MTHFR_T34A18F,P18124,7
MTHFR_T34A,MTHFR_T34A18F,Q9HB71,11
MTHFR_T34A,MTHFR_T34A18F,O60884,15
MTHFR_T34A,MTHFR_T34A18F,Q14247,7
MTHFR_T34A,MTHFR_T34A18F,P62081,15
MTHFR_T34A,MTHFR_T34A18F,Q86Y56,3
MTHFR_T34A,MTHFR_T34A18F,P63162,2
MTHFR_T34A,MTHFR_T34A18F,P14678,2
MTHFR_T34A,MTHFR_T34A18F,Q00610,26
MTHFR_T34A,MTHFR_T34A18F,P33992,7
MTHFR_T34A,MTHFR_T34A18F,P49327,50
MTHFR_T34A,MTHFR_T34A18F,P15531,4
MTHFR_T34A,MTHFR_T34A18F,P22392,1
MTHFR_T34A,MTHFR_T34A18F,Q92973,2
MTHFR_T34A,MTHFR_T34A18F,P46781,11
MTHFR_T34A,MTHFR_T34A18F,P62277,14
MTHFR_T34A,MTHFR_T34A18F,P84243,3
MTHFR_T34A,MTHFR_T34A18F,Q16695,3
MTHFR_T34A,MTHFR_T34A18F,P68431,3
MTHFR_T34A,MTHFR_T34A18F,Q71DI3,3
MTHFR_T34A,MTHFR_T34A18F,P48643,16
MTHFR_T34A,MTHFR_T34A18F,P07814,16
MTHFR_T34A,MTHFR_T34A18F,P11940,9
MTHFR_T34A,MTHFR_T34A18F,Q13310,4
MTHFR_T34A,MTHFR_T34A18F,P22234,5
MTHFR_T34A,MTHFR_T34A18F,Q9Y230,14
MTHFR_T34A,MTHFR_T34A18F,O15212,3
MTHFR_T34A,MTHFR_T34A18F,P14618,26
MTHFR_T34A,MTHFR_T34A18F,P25786,3
MTHFR_T34A,MTHFR_T34A18F,Q9UMR2,2
MTHFR_T34A,MTHFR_T34A18F,Q9NUU7,2
MTHFR_T34A,MTHFR_T34A18F,Q92616,21
MTHFR_T34A,MTHFR_T34A18F,O00571,7
MTHFR_T34A,MTHFR_T34A18F,P61221,7
MTHFR_T34A,MTHFR_T34A18F,Q16531,3
MTHFR_T34A,MTHFR_T34A18F,Q9NZ01,1
MTHFR_T34A,MTHFR_T34A18F,P33176,9
MTHFR_T34A,MTHFR_T34A18F,Q9Y3I0,5
MTHFR_T34A,MTHFR_T34A18F,O43318,2
MTHFR_T34A,MTHFR_T34A18F,P62937,9
MTHFR_T34A,MTHFR_T34A18F,P62851,5
MTHFR_T34A,MTHFR_T34A18F,Q6FI13,3
MTHFR_T34A,MTHFR_T34A18F,P62424,7
MTHFR_T34A,MTHFR_T34A18F,P15880,10
MTHFR_T34A,MTHFR_T34A18F,P12236,1
MTHFR_T34A,MTHFR_T34A18F,P05141,3
MTHFR_T34A,MTHFR_T34A18F,P17812,2
MTHFR_T34A,MTHFR_T34A18F,P05387,6
MTHFR_T34A,MTHFR_T34A18F,Q00535,2
MTHFR_T34A,MTHFR_T34A18F,P11802,1
MTHFR_T34A,MTHFR_T34A18F,Q02790,9
MTHFR_T34A,MTHFR_T34A18F,P04406,10
MTHFR_T34A,MTHFR_T34A18F,Q05639,3
MTHFR_T34A,MTHFR_T34A18F,P78371,22
MTHFR_T34A,MTHFR_T34A18F,P08670,32
MTHFR_T34A,MTHFR_T34A18F,Q9P2J5,10
MTHFR_T34A,MTHFR_T34A18F,P20042,5
MTHFR_T34A,MTHFR_T34A18F,P53396,13
MTHFR_T34A,MTHFR_T34A18F,P17844,4
